Date,BEYLA,BO,BOFFA,BOKE,BOMBALI,BOMI,BONG,BONTHE,CONAKRY,COYAH,DABOLA,DALABA,DINGUIRAYE,DUBREKA,FARANAH,FORECARIAH,FRIA,GBAPOLU,GRANDBASSA,GRANDCAPEMOUNT,GRANDGEDEH,GRANDKRU,GUECKEDOU,KAILAHUN,KAMBIA,KANKAN,KENEMA,KEROUANE,KINDIA,KISSIDOUGOU,KOINADUGU,KONO,KOUROUSSA,LOFA,LOLA,MACENTA,MALI,MARGIBI,MARYLAND,MONTSERRADO,MOYAMBA,NZEREKORE,NIMBA,PITA,PORTLOKO,PUJEHUN,RIVERCESS,RIVERGEE,SIGUIRI,SINOE,TELIMELE,TONKOLILI,TOUGUE,WESTERN,YAMOU
2014-12-09,0,8,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,1,1,6,0,16,0,0,0,1,0,0,0,2,0,0,0,0,23,3,0,0,0,0,0,2,0,74,0
2014-12-10,2,2,0,0,8,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,3,2,3,6,0,12,0,0,1,0,0,0,0,2,0,2,0,0,36,3,0,0,0,0,1,5,0,74,0
2014-12-11,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,11,0,0,0,1,0,0,0,0,1,2,0,0,11,1,0,0,0,0,0,2,0,38,0
2014-12-12,0,6,0,0,1,0,0,0,7,2,0,0,0,1,0,2,0,0,0,2,0,0,0,2,3,0,2,1,3,14,0,7,0,0,0,0,0,0,0,1,0,1,0,0,23,8,0,0,0,0,1,11,0,77,0
2014-12-13,0,2,0,0,3,1,0,0,9,4,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,1,4,0,8,1,7,0,0,0,1,0,0,0,0,2,1,0,0,7,1,0,0,0,0,0,6,0,53,0
2014-12-14,0,2,0,0,2,0,0,0,2,5,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,1,1,3,1,8,0,9,0,0,1,0,0,0,0,0,3,0,0,0,15,4,0,0,0,0,0,3,0,56,0
2014-12-15,0,3,0,0,1,0,0,0,3,3,0,0,0,0,0,2,0,0,0,1,0,0,1,0,7,0,2,0,1,7,0,4,0,0,1,2,0,0,0,0,0,1,0,0,27,4,0,0,0,0,1,6,0,50,0
2014-12-16,0,1,0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,5,2,2,3,0,0,1,1,0,0,0,0,1,0,0,0,27,0,0,0,0,0,1,4,0,63,0
2014-12-17,0,1,0,1,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,3,0,8,0,0,2,3,0,0,0,0,0,0,0,0,19,5,0,0,0,0,1,6,0,46,0
2014-12-18,0,3,0,0,4,0,0,0,6,3,0,0,0,4,0,1,0,0,1,0,0,0,2,1,2,0,1,0,1,12,2,6,0,0,1,0,0,0,0,0,0,0,0,0,18,3,0,0,1,0,0,5,0,66,0
2014-12-19,0,2,1,0,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,11,0,11,0,0,2,2,0,0,0,0,0,1,0,0,10,7,0,0,0,0,1,8,0,70,0
2014-12-20,0,2,0,0,3,0,0,0,4,5,0,0,0,7,0,1,0,0,0,0,0,0,0,3,5,0,2,0,3,0,3,15,0,0,0,0,0,0,0,0,2,0,0,0,21,5,0,0,0,0,2,4,0,72,0
2014-12-21,0,2,0,0,1,0,0,0,2,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,1,0,1,1,1,13,0,0,2,0,0,0,0,0,0,1,0,0,9,5,0,0,0,0,0,4,0,62,0
2014-12-22,0,3,0,0,0,0,0,0,4,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,2,21,0,0,4,0,0,1,0,0,2,1,0,0,17,0,0,0,1,0,0,3,0,36,0
2014-12-23,0,4,0,0,3,0,0,0,3,0,1,0,0,6,0,0,0,0,0,0,0,0,0,2,4,0,0,0,3,2,1,17,0,0,0,0,0,0,0,0,1,1,0,0,14,2,0,0,0,0,2,0,0,61,0
2014-12-24,0,4,1,0,5,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,23,0,0,1,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,5,0,53,0
2014-12-25,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,5,0,2,1,2,12,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,4,0,45,0
2014-12-26,0,4,0,0,0,0,0,0,7,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,2,3,0,0,1,2,22,0,0,1,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,0,2,0,54,0
2014-12-27,0,2,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,3,0,6,0,0,4,0,0,0,0,0,1,0,0,0,14,2,0,0,0,0,0,3,0,58,0
2014-12-28,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,2,0,0,0,0,0,2,0,0,0,9,8,0,0,0,0,0,0,0,59,0
2014-12-29,0,1,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,3,1,0,0,9,5,0,0,0,0,0,1,0,46,0
2014-12-30,0,3,0,0,2,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,10,0,0,2,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,2,0,45,0
2014-12-31,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,10,0,0,1,0,0,0,0,0,2,0,0,0,11,1,0,0,0,0,0,1,0,45,0
2015-01-01,0,3,0,0,1,1,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,0,4,0,56,0
2015-01-02,0,2,0,0,1,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,10,0,0,0,0,0,0,0,16,1,0,0,0,10,2,0,0,0,0,0,3,0,37,0
2015-01-03,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,3,0,0,0,0,0,5,0,30,0,1,0,0,4,3,0,0,0,0,0,5,0,48,0
2015-01-04,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,7,4,0,0,0,0,0,6,0,40,0
2015-01-05,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,2,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,12,6,0,0,0,0,0,2,0,59,0
2015-01-06,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,7,0,0,0,0,0,2,0,21,0,0,0,0,12,4,0,0,0,0,0,1,0,42,0
2015-01-07,0,2,1,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,7,0,0,1,0,0,3,0,13,2,0,0,0,11,5,0,0,0,0,0,0,0,55,0
2015-01-08,0,1,0,0,4,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,22,0
2015-01-09,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,2,0,35,0
2015-01-10,0,5,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,12,4,0,0,0,0,0,2,0,26,0
2015-01-11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,12,3,0,0,0,0,0,0,0,25,0
2015-01-12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,32,0
2015-01-13,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,6,0,0,0,0,0,0,0,0,4,1,0,0,7,2,0,0,0,0,0,1,0,31,0
