Country,CL_DistrictRes,Date,incid
Guinea,BEYLA,2014-12-11,0
Guinea,BEYLA,2014-12-12,0
Guinea,BEYLA,2014-12-13,0
Guinea,BEYLA,2014-12-14,0
Guinea,BEYLA,2014-12-15,0
Guinea,BEYLA,2014-12-16,0
Guinea,BEYLA,2014-12-17,0
Guinea,BEYLA,2014-12-18,0
Guinea,BEYLA,2014-12-19,0
Guinea,BEYLA,2014-12-20,0
Guinea,BEYLA,2014-12-21,0
Guinea,BEYLA,2014-12-22,0
Guinea,BEYLA,2014-12-23,0
Guinea,BEYLA,2014-12-24,0
Guinea,BEYLA,2014-12-25,0
Guinea,BEYLA,2014-12-26,0
Guinea,BEYLA,2014-12-27,0
Guinea,BEYLA,2014-12-28,0
Guinea,BEYLA,2014-12-29,0
Guinea,BEYLA,2014-12-30,0
Guinea,BEYLA,2014-12-31,0
Guinea,BEYLA,2015-01-01,0
Guinea,BEYLA,2015-01-02,0
Guinea,BEYLA,2015-01-03,0
Guinea,BEYLA,2015-01-04,0
Guinea,BEYLA,2015-01-05,0
Guinea,BEYLA,2015-01-06,1
Sierra Leone,BO,2014-06-20,1
Sierra Leone,BO,2014-06-21,0
Sierra Leone,BO,2014-06-22,0
Sierra Leone,BO,2014-06-23,0
Sierra Leone,BO,2014-06-24,0
Sierra Leone,BO,2014-06-25,0
Sierra Leone,BO,2014-06-26,0
Sierra Leone,BO,2014-06-27,0
Sierra Leone,BO,2014-06-28,0
Sierra Leone,BO,2014-06-29,0
Sierra Leone,BO,2014-06-30,0
Sierra Leone,BO,2014-07-01,0
Sierra Leone,BO,2014-07-02,1
Sierra Leone,BO,2014-07-03,0
Sierra Leone,BO,2014-07-04,2
Sierra Leone,BO,2014-07-05,1
Sierra Leone,BO,2014-07-06,0
Sierra Leone,BO,2014-07-07,1
Sierra Leone,BO,2014-07-08,1
Sierra Leone,BO,2014-07-09,0
Sierra Leone,BO,2014-07-10,1
Sierra Leone,BO,2014-07-11,0
Sierra Leone,BO,2014-07-12,0
Sierra Leone,BO,2014-07-13,0
Sierra Leone,BO,2014-07-14,1
Sierra Leone,BO,2014-07-15,1
Sierra Leone,BO,2014-07-16,0
Sierra Leone,BO,2014-07-17,2
Sierra Leone,BO,2014-07-18,1
Sierra Leone,BO,2014-07-19,0
Sierra Leone,BO,2014-07-20,2
Sierra Leone,BO,2014-07-21,2
Sierra Leone,BO,2014-07-22,0
Sierra Leone,BO,2014-07-23,1
Sierra Leone,BO,2014-07-24,1
Sierra Leone,BO,2014-07-25,1
Sierra Leone,BO,2014-07-26,1
Sierra Leone,BO,2014-07-27,1
Sierra Leone,BO,2014-07-28,1
Sierra Leone,BO,2014-07-29,0
Sierra Leone,BO,2014-07-30,3
Sierra Leone,BO,2014-07-31,1
Sierra Leone,BO,2014-08-01,1
Sierra Leone,BO,2014-08-02,2
Sierra Leone,BO,2014-08-03,2
Sierra Leone,BO,2014-08-04,2
Sierra Leone,BO,2014-08-05,2
Sierra Leone,BO,2014-08-06,1
Sierra Leone,BO,2014-08-07,2
Sierra Leone,BO,2014-08-08,1
Sierra Leone,BO,2014-08-09,3
Sierra Leone,BO,2014-08-10,1
Sierra Leone,BO,2014-08-11,0
Sierra Leone,BO,2014-08-12,0
Sierra Leone,BO,2014-08-13,1
Sierra Leone,BO,2014-08-14,4
Sierra Leone,BO,2014-08-15,3
Sierra Leone,BO,2014-08-16,1
Sierra Leone,BO,2014-08-17,0
Sierra Leone,BO,2014-08-18,1
Sierra Leone,BO,2014-08-19,1
Sierra Leone,BO,2014-08-20,3
Sierra Leone,BO,2014-08-21,1
Sierra Leone,BO,2014-08-22,1
Sierra Leone,BO,2014-08-23,0
Sierra Leone,BO,2014-08-24,0
Sierra Leone,BO,2014-08-25,7
Sierra Leone,BO,2014-08-26,10
Sierra Leone,BO,2014-08-27,4
Sierra Leone,BO,2014-08-28,11
Sierra Leone,BO,2014-08-29,3
Sierra Leone,BO,2014-08-30,0
Sierra Leone,BO,2014-08-31,3
Sierra Leone,BO,2014-09-01,1
Sierra Leone,BO,2014-09-02,0
Sierra Leone,BO,2014-09-03,2
Sierra Leone,BO,2014-09-04,0
Sierra Leone,BO,2014-09-05,1
Sierra Leone,BO,2014-09-06,1
Sierra Leone,BO,2014-09-07,4
Sierra Leone,BO,2014-09-08,3
Sierra Leone,BO,2014-09-09,1
Sierra Leone,BO,2014-09-10,1
Sierra Leone,BO,2014-09-11,0
Sierra Leone,BO,2014-09-12,7
Sierra Leone,BO,2014-09-13,0
Sierra Leone,BO,2014-09-14,0
Sierra Leone,BO,2014-09-15,0
Sierra Leone,BO,2014-09-16,2
Sierra Leone,BO,2014-09-17,0
Sierra Leone,BO,2014-09-18,5
Sierra Leone,BO,2014-09-19,3
Sierra Leone,BO,2014-09-20,2
Sierra Leone,BO,2014-09-21,2
Sierra Leone,BO,2014-09-22,3
Sierra Leone,BO,2014-09-23,2
Sierra Leone,BO,2014-09-24,2
Sierra Leone,BO,2014-09-25,5
Sierra Leone,BO,2014-09-26,0
Sierra Leone,BO,2014-09-27,1
Sierra Leone,BO,2014-09-28,4
Sierra Leone,BO,2014-09-29,3
Sierra Leone,BO,2014-09-30,7
Sierra Leone,BO,2014-10-01,1
Sierra Leone,BO,2014-10-02,3
Sierra Leone,BO,2014-10-03,4
Sierra Leone,BO,2014-10-04,0
Sierra Leone,BO,2014-10-05,4
Sierra Leone,BO,2014-10-06,2
Sierra Leone,BO,2014-10-07,1
Sierra Leone,BO,2014-10-08,5
Sierra Leone,BO,2014-10-09,6
Sierra Leone,BO,2014-10-10,8
Sierra Leone,BO,2014-10-11,2
Sierra Leone,BO,2014-10-12,2
Sierra Leone,BO,2014-10-13,3
Sierra Leone,BO,2014-10-14,1
Sierra Leone,BO,2014-10-15,1
Sierra Leone,BO,2014-10-16,1
Sierra Leone,BO,2014-10-17,5
Sierra Leone,BO,2014-10-18,1
Sierra Leone,BO,2014-10-19,2
Sierra Leone,BO,2014-10-20,4
Sierra Leone,BO,2014-10-21,0
Sierra Leone,BO,2014-10-22,5
Sierra Leone,BO,2014-10-23,2
Sierra Leone,BO,2014-10-24,2
Sierra Leone,BO,2014-10-25,5
Sierra Leone,BO,2014-10-26,1
Sierra Leone,BO,2014-10-27,6
Sierra Leone,BO,2014-10-28,4
Sierra Leone,BO,2014-10-29,1
Sierra Leone,BO,2014-10-30,1
Sierra Leone,BO,2014-10-31,2
Sierra Leone,BO,2014-11-01,1
Sierra Leone,BO,2014-11-02,2
Sierra Leone,BO,2014-11-03,2
Sierra Leone,BO,2014-11-04,1
Sierra Leone,BO,2014-11-05,6
Sierra Leone,BO,2014-11-06,5
Sierra Leone,BO,2014-11-07,3
Sierra Leone,BO,2014-11-08,5
Sierra Leone,BO,2014-11-09,6
Sierra Leone,BO,2014-11-10,5
Sierra Leone,BO,2014-11-11,1
Sierra Leone,BO,2014-11-12,7
Sierra Leone,BO,2014-11-13,1
Sierra Leone,BO,2014-11-14,0
Sierra Leone,BO,2014-11-15,4
Sierra Leone,BO,2014-11-16,2
Sierra Leone,BO,2014-11-17,6
Sierra Leone,BO,2014-11-18,6
Sierra Leone,BO,2014-11-19,3
Sierra Leone,BO,2014-11-20,5
Sierra Leone,BO,2014-11-21,1
Sierra Leone,BO,2014-11-22,1
Sierra Leone,BO,2014-11-23,3
Sierra Leone,BO,2014-11-24,3
Sierra Leone,BO,2014-11-25,2
Sierra Leone,BO,2014-11-26,3
Sierra Leone,BO,2014-11-27,1
Sierra Leone,BO,2014-11-28,0
Sierra Leone,BO,2014-11-29,0
Sierra Leone,BO,2014-11-30,6
Sierra Leone,BO,2014-12-01,4
Sierra Leone,BO,2014-12-02,5
Sierra Leone,BO,2014-12-03,7
Sierra Leone,BO,2014-12-04,8
Sierra Leone,BO,2014-12-05,5
Sierra Leone,BO,2014-12-06,7
Sierra Leone,BO,2014-12-07,3
Sierra Leone,BO,2014-12-08,3
Sierra Leone,BO,2014-12-09,8
Sierra Leone,BO,2014-12-10,2
Sierra Leone,BO,2014-12-11,1
Sierra Leone,BO,2014-12-12,6
Sierra Leone,BO,2014-12-13,2
Sierra Leone,BO,2014-12-14,2
Sierra Leone,BO,2014-12-15,3
Sierra Leone,BO,2014-12-16,1
Sierra Leone,BO,2014-12-17,1
Sierra Leone,BO,2014-12-18,3
Sierra Leone,BO,2014-12-19,2
Sierra Leone,BO,2014-12-20,2
Sierra Leone,BO,2014-12-21,2
Sierra Leone,BO,2014-12-22,3
Sierra Leone,BO,2014-12-23,4
Sierra Leone,BO,2014-12-24,4
Sierra Leone,BO,2014-12-25,2
Sierra Leone,BO,2014-12-26,4
Sierra Leone,BO,2014-12-27,2
Sierra Leone,BO,2014-12-28,2
Sierra Leone,BO,2014-12-29,1
Sierra Leone,BO,2014-12-30,3
Sierra Leone,BO,2014-12-31,0
Sierra Leone,BO,2015-01-01,3
Sierra Leone,BO,2015-01-02,2
Sierra Leone,BO,2015-01-03,0
Sierra Leone,BO,2015-01-04,4
Sierra Leone,BO,2015-01-05,0
Sierra Leone,BO,2015-01-06,0
Sierra Leone,BO,2015-01-07,2
Sierra Leone,BO,2015-01-08,1
Sierra Leone,BO,2015-01-09,0
Sierra Leone,BO,2015-01-10,5
Sierra Leone,BO,2015-01-11,1
Sierra Leone,BO,2015-01-12,1
Sierra Leone,BO,2015-01-13,1
Sierra Leone,BO,2015-01-14,0
Sierra Leone,BO,2015-01-15,1
Sierra Leone,BO,2015-01-16,1
Sierra Leone,BO,2015-01-17,0
Sierra Leone,BO,2015-01-18,0
Sierra Leone,BO,2015-01-19,3
Sierra Leone,BO,2015-01-20,1
Sierra Leone,BO,2015-01-21,0
Sierra Leone,BO,2015-01-22,1
Sierra Leone,BO,2015-01-23,1
Sierra Leone,BO,2015-01-24,0
Sierra Leone,BO,2015-01-25,1
Sierra Leone,BO,2015-01-26,0
Sierra Leone,BO,2015-01-27,0
Sierra Leone,BO,2015-01-28,0
Sierra Leone,BO,2015-01-29,0
Sierra Leone,BO,2015-01-30,0
Sierra Leone,BO,2015-01-31,0
Sierra Leone,BO,2015-02-01,1
Sierra Leone,BO,2015-02-02,0
Sierra Leone,BO,2015-02-03,0
Sierra Leone,BO,2015-02-04,0
Sierra Leone,BO,2015-02-05,0
Sierra Leone,BO,2015-02-06,1
Sierra Leone,BO,2015-02-07,0
Sierra Leone,BO,2015-02-08,0
Sierra Leone,BO,2015-02-09,1
Sierra Leone,BO,2015-02-10,0
Sierra Leone,BO,2015-02-11,0
Sierra Leone,BO,2015-02-12,0
Sierra Leone,BO,2015-02-13,0
Sierra Leone,BO,2015-02-14,0
Sierra Leone,BO,2015-02-15,0
Sierra Leone,BO,2015-02-16,1
Sierra Leone,BO,2015-02-17,0
Sierra Leone,BO,2015-02-18,0
Sierra Leone,BO,2015-02-19,0
Sierra Leone,BO,2015-02-20,2
Sierra Leone,BO,2015-02-21,0
Sierra Leone,BO,2015-02-22,0
Sierra Leone,BO,2015-02-23,0
Sierra Leone,BO,2015-02-24,0
Sierra Leone,BO,2015-02-25,0
Sierra Leone,BO,2015-02-26,0
Sierra Leone,BO,2015-02-27,0
Sierra Leone,BO,2015-02-28,0
Sierra Leone,BO,2015-03-01,0
Sierra Leone,BO,2015-03-02,2
Sierra Leone,BO,2015-03-03,0
Sierra Leone,BO,2015-03-04,0
Sierra Leone,BO,2015-03-05,1
Sierra Leone,BO,2015-03-06,1
Sierra Leone,BO,2015-03-07,0
Sierra Leone,BO,2015-03-08,1
Sierra Leone,BO,2015-03-09,1
Sierra Leone,BO,2015-03-10,0
Sierra Leone,BO,2015-03-11,0
Sierra Leone,BO,2015-03-12,0
Sierra Leone,BO,2015-03-13,0
Sierra Leone,BO,2015-03-14,1
Sierra Leone,BO,2015-03-15,0
Sierra Leone,BO,2015-03-16,0
Sierra Leone,BO,2015-03-17,0
Sierra Leone,BO,2015-03-18,0
Sierra Leone,BO,2015-03-19,1
Sierra Leone,BO,2015-03-20,1
Sierra Leone,BO,2015-03-21,1
Sierra Leone,BO,2015-03-22,0
Sierra Leone,BO,2015-03-23,0
Sierra Leone,BO,2015-03-24,1
Sierra Leone,BO,2015-03-25,0
Sierra Leone,BO,2015-03-26,1
Sierra Leone,BO,2015-03-27,1
Sierra Leone,BO,2015-03-28,0
Sierra Leone,BO,2015-03-29,0
Sierra Leone,BO,2015-03-30,0
Sierra Leone,BO,2015-03-31,1
Sierra Leone,BO,2015-04-01,2
Sierra Leone,BO,2015-04-02,2
Sierra Leone,BO,2015-04-03,1
Sierra Leone,BO,2015-04-04,0
Sierra Leone,BO,2015-04-05,0
Sierra Leone,BO,2015-04-06,0
Sierra Leone,BO,2015-04-07,0
Sierra Leone,BO,2015-04-08,0
Sierra Leone,BO,2015-04-09,2
Sierra Leone,BO,2015-04-10,1
Sierra Leone,BO,2015-04-11,1
Sierra Leone,BO,2015-04-12,0
Sierra Leone,BO,2015-04-13,0
Sierra Leone,BO,2015-04-14,0
Sierra Leone,BO,2015-04-15,0
Sierra Leone,BO,2015-04-16,1
Sierra Leone,BO,2015-04-17,2
Sierra Leone,BO,2015-04-18,0
Sierra Leone,BO,2015-04-19,0
Sierra Leone,BO,2015-04-20,3
Sierra Leone,BO,2015-04-21,3
Sierra Leone,BO,2015-04-22,2
Sierra Leone,BO,2015-04-23,1
Sierra Leone,BO,2015-04-24,1
Sierra Leone,BO,2015-04-25,0
Sierra Leone,BO,2015-04-26,1
Sierra Leone,BO,2015-04-27,0
Sierra Leone,BO,2015-04-28,2
Sierra Leone,BO,2015-04-29,0
Sierra Leone,BO,2015-04-30,0
Sierra Leone,BO,2015-05-01,1
Sierra Leone,BO,2015-05-02,0
Sierra Leone,BO,2015-05-03,2
Sierra Leone,BO,2015-05-04,0
Sierra Leone,BO,2015-05-05,0
Sierra Leone,BO,2015-05-06,1
Sierra Leone,BO,2015-05-07,0
Sierra Leone,BO,2015-05-08,1
Sierra Leone,BO,2015-05-09,0
Sierra Leone,BO,2015-05-10,2
Sierra Leone,BO,2015-05-11,2
Sierra Leone,BO,2015-05-12,0
Sierra Leone,BO,2015-05-13,1
Sierra Leone,BO,2015-05-14,0
Sierra Leone,BO,2015-05-15,3
Sierra Leone,BO,2015-05-16,0
Sierra Leone,BO,2015-05-17,1
Sierra Leone,BO,2015-05-18,2
Sierra Leone,BO,2015-05-19,1
Sierra Leone,BO,2015-05-20,5
Sierra Leone,BO,2015-05-21,1
Sierra Leone,BO,2015-05-22,0
Sierra Leone,BO,2015-05-23,2
Sierra Leone,BO,2015-05-24,1
Sierra Leone,BO,2015-05-25,0
Sierra Leone,BO,2015-05-26,2
Sierra Leone,BO,2015-05-27,2
Sierra Leone,BO,2015-05-28,2
Sierra Leone,BO,2015-05-29,0
Sierra Leone,BO,2015-05-30,2
Sierra Leone,BO,2015-05-31,2
Sierra Leone,BO,2015-06-01,1
Sierra Leone,BO,2015-06-02,8
Sierra Leone,BO,2015-06-03,3
Sierra Leone,BO,2015-06-04,7
Sierra Leone,BO,2015-06-05,11
Sierra Leone,BO,2015-06-06,3
Sierra Leone,BO,2015-06-07,3
Sierra Leone,BO,2015-06-08,2
Sierra Leone,BO,2015-06-09,1
Sierra Leone,BO,2015-06-10,6
Sierra Leone,BO,2015-06-11,1
Sierra Leone,BO,2015-06-12,3
Sierra Leone,BO,2015-06-13,2
Sierra Leone,BO,2015-06-14,1
Sierra Leone,BO,2015-06-15,6
Sierra Leone,BO,2015-06-16,5
Sierra Leone,BO,2015-06-17,3
Sierra Leone,BO,2015-06-18,5
Sierra Leone,BO,2015-06-19,5
Sierra Leone,BO,2015-06-20,9
Sierra Leone,BO,2015-06-21,3
Sierra Leone,BO,2015-06-22,2
Sierra Leone,BO,2015-06-23,2
Sierra Leone,BO,2015-06-24,15
Sierra Leone,BO,2015-06-25,4
Sierra Leone,BO,2015-06-26,2
Sierra Leone,BO,2015-06-27,1
Sierra Leone,BO,2015-06-28,4
Sierra Leone,BO,2015-06-29,2
Sierra Leone,BO,2015-06-30,0
Sierra Leone,BO,2015-07-01,4
Sierra Leone,BO,2015-07-02,1
Sierra Leone,BO,2015-07-03,0
Sierra Leone,BO,2015-07-04,1
Sierra Leone,BO,2015-07-05,1
Sierra Leone,BO,2015-07-06,0
Sierra Leone,BO,2015-07-07,0
Sierra Leone,BO,2015-07-08,0
Sierra Leone,BO,2015-07-09,3
Sierra Leone,BO,2015-07-10,0
Sierra Leone,BO,2015-07-11,1
Sierra Leone,BO,2015-07-12,2
Sierra Leone,BO,2015-07-13,1
Sierra Leone,BO,2015-07-14,1
Sierra Leone,BO,2015-07-15,1
Sierra Leone,BO,2015-07-16,3
Sierra Leone,BO,2015-07-17,0
Sierra Leone,BO,2015-07-18,2
Sierra Leone,BO,2015-07-19,1
Sierra Leone,BO,2015-07-20,6
Sierra Leone,BO,2015-07-21,0
Sierra Leone,BO,2015-07-22,3
Sierra Leone,BO,2015-07-23,9
Sierra Leone,BO,2015-07-24,1
Sierra Leone,BO,2015-07-25,1
Sierra Leone,BO,2015-07-26,2
Sierra Leone,BO,2015-07-27,1
Sierra Leone,BO,2015-07-28,1
Sierra Leone,BO,2015-07-29,4
Sierra Leone,BO,2015-07-30,5
Sierra Leone,BO,2015-07-31,0
Sierra Leone,BO,2015-08-01,1
Sierra Leone,BO,2015-08-02,0
Sierra Leone,BO,2015-08-03,2
Sierra Leone,BO,2015-08-04,2
Sierra Leone,BO,2015-08-05,0
Sierra Leone,BO,2015-08-06,3
Sierra Leone,BO,2015-08-07,1
Sierra Leone,BO,2015-08-08,0
Sierra Leone,BO,2015-08-09,3
Sierra Leone,BO,2015-08-10,7
Sierra Leone,BO,2015-08-11,1
Sierra Leone,BO,2015-08-12,3
Sierra Leone,BO,2015-08-13,1
Sierra Leone,BO,2015-08-14,5
Sierra Leone,BO,2015-08-15,4
Sierra Leone,BO,2015-08-16,1
Sierra Leone,BO,2015-08-17,0
Sierra Leone,BO,2015-08-18,1
Sierra Leone,BO,2015-08-19,3
Sierra Leone,BO,2015-08-20,5
Sierra Leone,BO,2015-08-21,2
Guinea,BOFFA,2014-05-02,1
Guinea,BOFFA,2014-05-03,1
Guinea,BOFFA,2014-05-04,0
Guinea,BOFFA,2014-05-05,0
Guinea,BOFFA,2014-05-06,0
Guinea,BOFFA,2014-05-07,0
Guinea,BOFFA,2014-05-08,0
Guinea,BOFFA,2014-05-09,0
Guinea,BOFFA,2014-05-10,0
Guinea,BOFFA,2014-05-11,0
Guinea,BOFFA,2014-05-12,0
Guinea,BOFFA,2014-05-13,0
Guinea,BOFFA,2014-05-14,0
Guinea,BOFFA,2014-05-15,0
Guinea,BOFFA,2014-05-16,0
Guinea,BOFFA,2014-05-17,0
Guinea,BOFFA,2014-05-18,1
Guinea,BOFFA,2014-05-19,2
Guinea,BOFFA,2014-05-20,1
Guinea,BOFFA,2014-05-21,1
Guinea,BOFFA,2014-05-22,2
Guinea,BOFFA,2014-05-23,0
Guinea,BOFFA,2014-05-24,0
Guinea,BOFFA,2014-05-25,0
Guinea,BOFFA,2014-05-26,1
Guinea,BOFFA,2014-05-27,0
Guinea,BOFFA,2014-05-28,1
Guinea,BOFFA,2014-05-29,0
Guinea,BOFFA,2014-05-30,0
Guinea,BOFFA,2014-05-31,1
Guinea,BOFFA,2014-06-01,0
Guinea,BOFFA,2014-06-02,0
Guinea,BOFFA,2014-06-03,1
Guinea,BOFFA,2014-06-04,3
Guinea,BOFFA,2014-06-05,1
Guinea,BOFFA,2014-06-06,0
Guinea,BOFFA,2014-06-07,0
Guinea,BOFFA,2014-06-08,0
Guinea,BOFFA,2014-06-09,2
Guinea,BOFFA,2014-06-10,0
Guinea,BOFFA,2014-06-11,0
Guinea,BOFFA,2014-06-12,0
Guinea,BOFFA,2014-06-13,1
Guinea,BOFFA,2014-06-14,1
Guinea,BOFFA,2014-06-15,0
Guinea,BOFFA,2014-06-16,0
Guinea,BOFFA,2014-06-17,1
Guinea,BOFFA,2014-06-18,1
Guinea,BOFFA,2014-06-19,0
Guinea,BOFFA,2014-06-20,0
Guinea,BOFFA,2014-06-21,1
Guinea,BOFFA,2014-06-22,1
Guinea,BOFFA,2014-06-23,0
Guinea,BOFFA,2014-06-24,0
Guinea,BOFFA,2014-06-25,1
Guinea,BOFFA,2014-06-26,0
Guinea,BOFFA,2014-06-27,0
Guinea,BOFFA,2014-06-28,0
Guinea,BOFFA,2014-06-29,0
Guinea,BOFFA,2014-06-30,0
Guinea,BOFFA,2014-07-01,0
Guinea,BOFFA,2014-07-02,0
Guinea,BOFFA,2014-07-03,0
Guinea,BOFFA,2014-07-04,0
Guinea,BOFFA,2014-07-05,0
Guinea,BOFFA,2014-07-06,0
Guinea,BOFFA,2014-07-07,0
Guinea,BOFFA,2014-07-08,0
Guinea,BOFFA,2014-07-09,0
Guinea,BOFFA,2014-07-10,0
Guinea,BOFFA,2014-07-11,0
Guinea,BOFFA,2014-07-12,0
Guinea,BOFFA,2014-07-13,0
Guinea,BOFFA,2014-07-14,0
Guinea,BOFFA,2014-07-15,0
Guinea,BOFFA,2014-07-16,0
Guinea,BOFFA,2014-07-17,0
Guinea,BOFFA,2014-07-18,0
Guinea,BOFFA,2014-07-19,0
Guinea,BOFFA,2014-07-20,0
Guinea,BOFFA,2014-07-21,0
Guinea,BOFFA,2014-07-22,0
Guinea,BOFFA,2014-07-23,0
Guinea,BOFFA,2014-07-24,0
Guinea,BOFFA,2014-07-25,0
Guinea,BOFFA,2014-07-26,0
Guinea,BOFFA,2014-07-27,0
Guinea,BOFFA,2014-07-28,0
Guinea,BOFFA,2014-07-29,0
Guinea,BOFFA,2014-07-30,0
Guinea,BOFFA,2014-07-31,0
Guinea,BOFFA,2014-08-01,0
Guinea,BOFFA,2014-08-02,0
Guinea,BOFFA,2014-08-03,0
Guinea,BOFFA,2014-08-04,0
Guinea,BOFFA,2014-08-05,0
Guinea,BOFFA,2014-08-06,0
Guinea,BOFFA,2014-08-07,0
Guinea,BOFFA,2014-08-08,0
Guinea,BOFFA,2014-08-09,0
Guinea,BOFFA,2014-08-10,0
Guinea,BOFFA,2014-08-11,0
Guinea,BOFFA,2014-08-12,0
Guinea,BOFFA,2014-08-13,0
Guinea,BOFFA,2014-08-14,0
Guinea,BOFFA,2014-08-15,0
Guinea,BOFFA,2014-08-16,0
Guinea,BOFFA,2014-08-17,0
Guinea,BOFFA,2014-08-18,0
Guinea,BOFFA,2014-08-19,0
Guinea,BOFFA,2014-08-20,0
Guinea,BOFFA,2014-08-21,0
Guinea,BOFFA,2014-08-22,0
Guinea,BOFFA,2014-08-23,0
Guinea,BOFFA,2014-08-24,0
Guinea,BOFFA,2014-08-25,0
Guinea,BOFFA,2014-08-26,0
Guinea,BOFFA,2014-08-27,0
Guinea,BOFFA,2014-08-28,0
Guinea,BOFFA,2014-08-29,0
Guinea,BOFFA,2014-08-30,0
Guinea,BOFFA,2014-08-31,0
Guinea,BOFFA,2014-09-01,0
Guinea,BOFFA,2014-09-02,0
Guinea,BOFFA,2014-09-03,0
Guinea,BOFFA,2014-09-04,0
Guinea,BOFFA,2014-09-05,0
Guinea,BOFFA,2014-09-06,0
Guinea,BOFFA,2014-09-07,0
Guinea,BOFFA,2014-09-08,0
Guinea,BOFFA,2014-09-09,0
Guinea,BOFFA,2014-09-10,0
Guinea,BOFFA,2014-09-11,0
Guinea,BOFFA,2014-09-12,0
Guinea,BOFFA,2014-09-13,0
Guinea,BOFFA,2014-09-14,0
Guinea,BOFFA,2014-09-15,0
Guinea,BOFFA,2014-09-16,0
Guinea,BOFFA,2014-09-17,0
Guinea,BOFFA,2014-09-18,0
Guinea,BOFFA,2014-09-19,0
Guinea,BOFFA,2014-09-20,0
Guinea,BOFFA,2014-09-21,0
Guinea,BOFFA,2014-09-22,0
Guinea,BOFFA,2014-09-23,0
Guinea,BOFFA,2014-09-24,0
Guinea,BOFFA,2014-09-25,0
Guinea,BOFFA,2014-09-26,0
Guinea,BOFFA,2014-09-27,0
Guinea,BOFFA,2014-09-28,0
Guinea,BOFFA,2014-09-29,0
Guinea,BOFFA,2014-09-30,0
Guinea,BOFFA,2014-10-01,0
Guinea,BOFFA,2014-10-02,0
Guinea,BOFFA,2014-10-03,0
Guinea,BOFFA,2014-10-04,0
Guinea,BOFFA,2014-10-05,0
Guinea,BOFFA,2014-10-06,0
Guinea,BOFFA,2014-10-07,0
Guinea,BOFFA,2014-10-08,0
Guinea,BOFFA,2014-10-09,0
Guinea,BOFFA,2014-10-10,0
Guinea,BOFFA,2014-10-11,0
Guinea,BOFFA,2014-10-12,0
Guinea,BOFFA,2014-10-13,0
Guinea,BOFFA,2014-10-14,0
Guinea,BOFFA,2014-10-15,0
Guinea,BOFFA,2014-10-16,0
Guinea,BOFFA,2014-10-17,0
Guinea,BOFFA,2014-10-18,0
Guinea,BOFFA,2014-10-19,0
Guinea,BOFFA,2014-10-20,0
Guinea,BOFFA,2014-10-21,0
Guinea,BOFFA,2014-10-22,0
Guinea,BOFFA,2014-10-23,0
Guinea,BOFFA,2014-10-24,0
Guinea,BOFFA,2014-10-25,0
Guinea,BOFFA,2014-10-26,0
Guinea,BOFFA,2014-10-27,0
Guinea,BOFFA,2014-10-28,0
Guinea,BOFFA,2014-10-29,0
Guinea,BOFFA,2014-10-30,0
Guinea,BOFFA,2014-10-31,0
Guinea,BOFFA,2014-11-01,0
Guinea,BOFFA,2014-11-02,0
Guinea,BOFFA,2014-11-03,0
Guinea,BOFFA,2014-11-04,0
Guinea,BOFFA,2014-11-05,0
Guinea,BOFFA,2014-11-06,0
Guinea,BOFFA,2014-11-07,0
Guinea,BOFFA,2014-11-08,0
Guinea,BOFFA,2014-11-09,0
Guinea,BOFFA,2014-11-10,0
Guinea,BOFFA,2014-11-11,0
Guinea,BOFFA,2014-11-12,0
Guinea,BOFFA,2014-11-13,0
Guinea,BOFFA,2014-11-14,0
Guinea,BOFFA,2014-11-15,0
Guinea,BOFFA,2014-11-16,0
Guinea,BOFFA,2014-11-17,0
Guinea,BOFFA,2014-11-18,0
Guinea,BOFFA,2014-11-19,0
Guinea,BOFFA,2014-11-20,0
Guinea,BOFFA,2014-11-21,0
Guinea,BOFFA,2014-11-22,0
Guinea,BOFFA,2014-11-23,0
Guinea,BOFFA,2014-11-24,0
Guinea,BOFFA,2014-11-25,0
Guinea,BOFFA,2014-11-26,0
Guinea,BOFFA,2014-11-27,0
Guinea,BOFFA,2014-11-28,0
Guinea,BOFFA,2014-11-29,0
Guinea,BOFFA,2014-11-30,0
Guinea,BOFFA,2014-12-01,0
Guinea,BOFFA,2014-12-02,0
Guinea,BOFFA,2014-12-03,0
Guinea,BOFFA,2014-12-04,0
Guinea,BOFFA,2014-12-05,0
Guinea,BOFFA,2014-12-06,0
Guinea,BOFFA,2014-12-07,0
Guinea,BOFFA,2014-12-08,0
Guinea,BOFFA,2014-12-09,0
Guinea,BOFFA,2014-12-10,0
Guinea,BOFFA,2014-12-11,0
Guinea,BOFFA,2014-12-12,0
Guinea,BOFFA,2014-12-13,0
Guinea,BOFFA,2014-12-14,0
Guinea,BOFFA,2014-12-15,0
Guinea,BOFFA,2014-12-16,0
Guinea,BOFFA,2014-12-17,0
Guinea,BOFFA,2014-12-18,0
Guinea,BOFFA,2014-12-19,1
Guinea,BOFFA,2014-12-20,0
Guinea,BOFFA,2014-12-21,0
Guinea,BOFFA,2014-12-22,0
Guinea,BOFFA,2014-12-23,0
Guinea,BOFFA,2014-12-24,1
Guinea,BOFFA,2014-12-25,0
Guinea,BOFFA,2014-12-26,0
Guinea,BOFFA,2014-12-27,0
Guinea,BOFFA,2014-12-28,1
Guinea,BOFFA,2014-12-29,0
Guinea,BOFFA,2014-12-30,0
Guinea,BOFFA,2014-12-31,0
