Location,Country,Disease,Species,HealthMap Alert ID,Headline,URL,Issue Date,Alert Tag,SC,SD,CC,CD,RO,Feed Name,Lon,Lat
"Kambia, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3047580,"Ebola Outbreak Updates - December 21, 2014",http://reliefweb.int/node/775121,12/21/14 0:00,Breaking,103,,,,,ReliefWeb,-12.91667,9.11667
"Koinadugu, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3047580,"Ebola Outbreak Updates - December 21, 2014",http://reliefweb.int/node/775121,12/21/14 0:00,Breaking,90,,,,,ReliefWeb,-11.36667,9.53333
"Bonthe District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3047580,"Ebola Outbreak Updates - December 21, 2014",http://reliefweb.int/node/775121,12/21/14 0:00,Breaking,5,,,,,ReliefWeb,-12.5,7.5
"Pujehun District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3047580,"Ebola Outbreak Updates - December 21, 2014",http://reliefweb.int/node/775121,12/21/14 0:00,Breaking,31,,,,,ReliefWeb,-11.5,7.33333
"Bo District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3047580,"Ebola Outbreak Updates - December 21, 2014",http://reliefweb.int/node/775121,12/21/14 0:00,Breaking,299,,,,,ReliefWeb,-11.666667,8
Guinea-Bissau,Guinea-Bissau,Ebola,Humans,3030184,Guinea-Bissau reports suspected Ebola case,http://reliefweb.int/node/763586,12/12/14 0:00,Breaking,1,,,,,ReliefWeb,-14.96522,12.03031
Guinea,Guinea,Ebola,Humans,3030184,Guinea-Bissau reports suspected Ebola case,http://reliefweb.int/node/763586,12/12/14 0:00,Breaking,,,,,,ReliefWeb,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,3030184,Guinea-Bissau reports suspected Ebola case,http://reliefweb.int/node/763586,12/12/14 0:00,Breaking,,,,,,ReliefWeb,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3030184,Guinea-Bissau reports suspected Ebola case,http://reliefweb.int/node/763586,12/12/14 0:00,Breaking,,,,,,ReliefWeb,-11.79192,8.56028
"Gab̼, Guinea-Bissau",Guinea-Bissau,Ebola,Humans,3030184,Guinea-Bissau reports suspected Ebola case,http://reliefweb.int/node/763586,12/12/14 0:00,Breaking,,,,,,ReliefWeb,-14.08333,12.16667
Liberia,Liberia,Ebola,Humans,3024689,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 10 December 2014,http://reliefweb.int/node/759421,12/10/14 0:00,Warning,,,,,,ReliefWeb,-9.30791,6.44809
"Freetown, Western Area, Sierra Leone",Sierra Leone,Ebola,Humans,3024689,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 10 December 2014,http://reliefweb.int/node/759421,12/10/14 0:00,Warning,,,,,,ReliefWeb,-13.22994,8.484
Sierra Leone,Sierra Leone,Ebola,Humans,3024689,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 10 December 2014,http://reliefweb.int/node/759421,12/10/14 0:00,Warning,,,,,,ReliefWeb,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,3024689,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 10 December 2014,http://reliefweb.int/node/759421,12/10/14 0:00,Warning,,,,,,ReliefWeb,-10.94177,10.43821
"Forecariah, Kindia, Guinea",Guinea,Ebola,Humans,3024689,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 10 December 2014,http://reliefweb.int/node/759421,12/10/14 0:00,Warning,,,,,,ReliefWeb,-13.08806,9.43056
Sierra Leone,Sierra Leone,Ebola,Humans,3020123,Sierra Leone's worrying Ebola trend,http://reliefweb.int/node/755786,12/8/14 0:00,Breaking,,,,,,ReliefWeb,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,3020123,Sierra Leone's worrying Ebola trend,http://reliefweb.int/node/755786,12/8/14 0:00,Breaking,,,,,,ReliefWeb,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,3020123,Sierra Leone's worrying Ebola trend,http://reliefweb.int/node/755786,12/8/14 0:00,Breaking,,,,,,ReliefWeb,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3020022,"Ebola death toll rises to 6,331 as S.Leone overtakes Liberia cases",http://reliefweb.int/node/755651,12/8/14 0:00,Breaking,7798,1742,,,,ReliefWeb,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3020022,"Ebola death toll rises to 6,331 as S.Leone overtakes Liberia cases",http://reliefweb.int/node/755651,12/8/14 0:00,Breaking,7719,3177,,,,ReliefWeb,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3020022,"Ebola death toll rises to 6,331 as S.Leone overtakes Liberia cases",http://reliefweb.int/node/755651,12/8/14 0:00,Breaking,2283,1412,,,,ReliefWeb,-10.94177,10.43821
Mali,Mali,Ebola,Humans,3020022,"Ebola death toll rises to 6,331 as S.Leone overtakes Liberia cases",http://reliefweb.int/node/755651,12/8/14 0:00,Breaking,,,,,,ReliefWeb,-3.52442,17.350281
United States,United States,Ebola,Humans,3020022,"Ebola death toll rises to 6,331 as S.Leone overtakes Liberia cases",http://reliefweb.int/node/755651,12/8/14 0:00,Breaking,,,,,,ReliefWeb,-97.556099,39.96693
Nigeria,Nigeria,Ebola,Humans,3020022,"Ebola death toll rises to 6,331 as S.Leone overtakes Liberia cases",http://reliefweb.int/node/755651,12/8/14 0:00,Breaking,,,,,,ReliefWeb,8.10531,9.59396
Spain,Spain,Ebola,Humans,3020022,"Ebola death toll rises to 6,331 as S.Leone overtakes Liberia cases",http://reliefweb.int/node/755651,12/8/14 0:00,Breaking,,,,,,ReliefWeb,-3.64957,40.22683
Senegal,Senegal,Ebola,Humans,3020022,"Ebola death toll rises to 6,331 as S.Leone overtakes Liberia cases",http://reliefweb.int/node/755651,12/8/14 0:00,Breaking,,,,,,ReliefWeb,-14.46765,14.36697
Sierra Leone,Sierra Leone,Ebola,Humans,3015969,"Sierra Leone Ebola Situation Report, 3 December 2014",http://reliefweb.int/node/753276,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-11.79192,8.56028
"Tonkolili District, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3015969,"Sierra Leone Ebola Situation Report, 3 December 2014",http://reliefweb.int/node/753276,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-11.66667,8.66667
"Bombali District, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3015969,"Sierra Leone Ebola Situation Report, 3 December 2014",http://reliefweb.int/node/753276,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-12.25,9.33333
"Bo District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3015969,"Sierra Leone Ebola Situation Report, 3 December 2014",http://reliefweb.int/node/753276,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-11.666667,8
"Moyamba District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3015969,"Sierra Leone Ebola Situation Report, 3 December 2014",http://reliefweb.int/node/753276,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-12.5,8
"Western Area, Sierra Leone",Sierra Leone,Ebola,Humans,3015969,"Sierra Leone Ebola Situation Report, 3 December 2014",http://reliefweb.int/node/753276,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-13,8.33333
"Pujehun District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3015969,"Sierra Leone Ebola Situation Report, 3 December 2014",http://reliefweb.int/node/753276,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-11.5,7.33333
"Kenema, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3015969,"Sierra Leone Ebola Situation Report, 3 December 2014",http://reliefweb.int/node/753276,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-11.1875,7.87667
"Port Loko, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3015969,"Sierra Leone Ebola Situation Report, 3 December 2014",http://reliefweb.int/node/753276,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-12.78333,8.76667
"Kailahun, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3015969,"Sierra Leone Ebola Situation Report, 3 December 2014",http://reliefweb.int/node/753276,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-10.56667,8.28333
Liberia,Liberia,Ebola,Humans,3015966,Liberia Ebola Situation Report no. 63,http://reliefweb.int/node/753291,12/6/14 0:00,Breaking,7635,3145,,,,ReliefWeb,-9.30791,6.44809
"Margibi County, Liberia",Liberia,Ebola,Humans,3015966,Liberia Ebola Situation Report no. 63,http://reliefweb.int/node/753291,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-10.25,6.5
"Lofa County, Liberia",Liberia,Ebola,Humans,3015966,Liberia Ebola Situation Report no. 63,http://reliefweb.int/node/753291,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-10,7.916667
"Montserrado County, Liberia",Liberia,Ebola,Humans,3015966,Liberia Ebola Situation Report no. 63,http://reliefweb.int/node/753291,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-10.5,6.5
"Bong County, Liberia",Liberia,Ebola,Humans,3015966,Liberia Ebola Situation Report no. 63,http://reliefweb.int/node/753291,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-9.666667,7
"Maryland County, Liberia",Liberia,Ebola,Humans,3015966,Liberia Ebola Situation Report no. 63,http://reliefweb.int/node/753291,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-7.75,4.75
"Nimba County, Liberia",Liberia,Ebola,Humans,3015966,Liberia Ebola Situation Report no. 63,http://reliefweb.int/node/753291,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-8.75,6.75
"Grand Gedeh County, Liberia",Liberia,Ebola,Humans,3015966,Liberia Ebola Situation Report no. 63,http://reliefweb.int/node/753291,12/6/14 0:00,Breaking,,,,,,ReliefWeb,-8.083333,5.916667
Liberia,Liberia,Ebola,Humans,3014521,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 5 December 2014,http://reliefweb.int/node/752816,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3014521,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 5 December 2014,http://reliefweb.int/node/752816,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3014521,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 5 December 2014,http://reliefweb.int/node/752816,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-11.79192,8.56028
Mali,Mali,Ebola,Humans,3014521,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 5 December 2014,http://reliefweb.int/node/752816,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-3.52442,17.350281
"Conakry, Conakry, Guinea",Guinea,Ebola,Humans,3014521,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 5 December 2014,http://reliefweb.int/node/752816,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-13.67729,9.53795
Guinea-Bissau,Guinea-Bissau,Ebola,Humans,3014521,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 5 December 2014,http://reliefweb.int/node/752816,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-14.96522,12.03031
"Grand Cape Mount County, Liberia",Liberia,Ebola,Humans,3014521,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 5 December 2014,http://reliefweb.int/node/752816,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-11,7.16667
"Tubmanburg, Liberia",Liberia,Ebola,Humans,3014521,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 5 December 2014,http://reliefweb.int/node/752816,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-10.816667,6.866667
"Bonthe District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3014521,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 5 December 2014,http://reliefweb.int/node/752816,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-12.5,7.5
Liberia,Liberia,Ebola,Humans,3014161,Sierra Leone gives malaria pills to millions as part of Ebola fight,http://reliefweb.int/node/752606,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3014161,Sierra Leone gives malaria pills to millions as part of Ebola fight,http://reliefweb.int/node/752606,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-10.94177,10.43821
"Monrovia, Montserrado, Liberia",Liberia,Ebola,Humans,3014161,Sierra Leone gives malaria pills to millions as part of Ebola fight,http://reliefweb.int/node/752606,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-10.804722,6.310556
Sierra Leone,Sierra Leone,Ebola,Humans,3013542,Sierra Leone: Mass quarantines causing unnecessary hardship and risk further spread of Ebola warns Oxfam,http://reliefweb.int/node/752156,12/5/14 0:00,Warning,,,,,,ReliefWeb,-11.79192,8.56028
"Freetown, Western Area, Sierra Leone",Sierra Leone,Ebola,Humans,3013542,Sierra Leone: Mass quarantines causing unnecessary hardship and risk further spread of Ebola warns Oxfam,http://reliefweb.int/node/752156,12/5/14 0:00,Warning,,,,,,ReliefWeb,-13.22994,8.484
Mali,Mali,Ebola,Humans,3013271,IOM Aids Mali with Ebola Checks on Travelers Entering Country,http://reliefweb.int/node/751886,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-3.52442,17.350281
Guinea,Guinea,Ebola,Humans,3013271,IOM Aids Mali with Ebola Checks on Travelers Entering Country,http://reliefweb.int/node/751886,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-10.94177,10.43821
"Kour̩mal̩, Mali",Mali,Ebola,Humans,3013271,IOM Aids Mali with Ebola Checks on Travelers Entering Country,http://reliefweb.int/node/751886,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-8.78333,11.95
"Nougani, Koulikoro, Mali",Mali,Ebola,Humans,3013271,IOM Aids Mali with Ebola Checks on Travelers Entering Country,http://reliefweb.int/node/751886,12/5/14 0:00,Breaking,,,,,,ReliefWeb,-8.729,12.01538
Mali,Mali,Ebola,Humans,3012847,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 4 December 2014,http://reliefweb.int/node/751421,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-3.52442,17.350281
Guinea,Guinea,Ebola,Humans,3012847,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 4 December 2014,http://reliefweb.int/node/751421,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,3012847,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 4 December 2014,http://reliefweb.int/node/751421,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3012847,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 4 December 2014,http://reliefweb.int/node/751421,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-11.79192,8.56028
"Grand Bassa County, Liberia",Liberia,Ebola,Humans,3012847,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 4 December 2014,http://reliefweb.int/node/751421,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-9.75,6.25
"Bamako, Bamako, Mali",Mali,Ebola,Humans,3012847,UN Mission for Ebola Emergency Response (UNMEER) External Situation Report 4 December 2014,http://reliefweb.int/node/751421,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-8,12.65
Liberia,Liberia,Ebola,Humans,3012689,SRSG statement on confirmed case of Ebola in UNMIL,http://reliefweb.int/node/751311,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-9.30791,6.44809
"Monrovia, Montserrado, Liberia",Liberia,Ebola,Humans,3012689,SRSG statement on confirmed case of Ebola in UNMIL,http://reliefweb.int/node/751311,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-10.804722,6.310556
Sierra Leone,Sierra Leone,Ebola,Humans,3012430,"Sierra Leone: Ebola Emergency Weekly Situation Report No. 06, 24 - 30 November 2014",http://reliefweb.int/node/751251,12/4/14 0:00,Breaking,7312,1583,,,,ReliefWeb,-11.79192,8.56028
"Western Area, Sierra Leone",Sierra Leone,Ebola,Humans,3012430,"Sierra Leone: Ebola Emergency Weekly Situation Report No. 06, 24 - 30 November 2014",http://reliefweb.int/node/751251,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-13,8.33333
"Port Loko, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3012430,"Sierra Leone: Ebola Emergency Weekly Situation Report No. 06, 24 - 30 November 2014",http://reliefweb.int/node/751251,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-12.78333,8.76667
"Bombali District, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3012430,"Sierra Leone: Ebola Emergency Weekly Situation Report No. 06, 24 - 30 November 2014",http://reliefweb.int/node/751251,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-12.25,9.33333
Sierra Leone,Sierra Leone,Ebola,Humans,3011711,SLeone says falls short of Ebola treatment target,http://reliefweb.int/node/750731,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3011711,SLeone says falls short of Ebola treatment target,http://reliefweb.int/node/750731,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3011711,SLeone says falls short of Ebola treatment target,http://reliefweb.int/node/750731,12/4/14 0:00,Breaking,,,,,,ReliefWeb,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-9.30791,6.44809
"Gbarpolu County, Liberia",Liberia,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-10.41667,7.16667
"Grand Cape Mount County, Liberia",Liberia,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-11,7.16667
"Macenta Prefecture, Nz̩r̩kor̩ Region, Guinea",Guinea,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-9.47099,8.54351
"Nzerekore, Guinea",Guinea,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-8.816667,7.75
"Kouankan, Nzerekore, Guinea",Guinea,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-9.13861,8.44222
"Voinjama District, Lofa, Liberia",Liberia,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-9.74778,8.42194
"Kolahun District, Lofa, Liberia",Liberia,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-10.08444,8.28694
"Bo District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-11.666667,8
"Port Loko, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-12.78333,8.76667
"Lola Prefecture, Nz̩r̩kor̩ Region, Guinea",Guinea,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-8.33333,7.83333
"Gbessoba, Guinea",Guinea,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-8,8.583333
"Beyla Prefecture, Nz̩r̩kor̩ Region, Guinea",Guinea,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-8.63333,8.68333
Sierra Leone,Sierra Leone,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-11.79192,8.56028
"Moyamba District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-12.5,8
"Tonkolili District, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3010143,"UN Mission for Ebola Emergency Response (UNMEER) External Situation Report, 3 December 2014",http://reliefweb.int/node/749581,12/3/14 0:00,Breaking,,,,,,ReliefWeb,-11.66667,8.66667
